"","year","male","region","race","bday_m_cutoff","stem","education","income","score","varsity","single_parent_hh"
"20150",2016,1,6,6,-97,0,11,75547,1080,0,0
"20151",2016,0,6,2,-27,0,11,30239,1020,0,1
"20152",2016,1,6,1,-13,0,12,83576,1150,1,0
"20153",2016,0,6,1,-80,0,11,71347,1050,1,0
"20154",2016,0,6,3,-37,0,9,45732,870,0,1
"20155",2016,1,6,1,90,0,12,76982,1120,0,1
"20156",2016,0,6,2,-130,0,18,50306,1510,0,0
"20157",2016,1,6,3,130,0,15,90236,1380,0,0
"20158",2016,0,6,3,87,0,11,46073,1050,0,0
"20159",2016,1,6,1,-34,0,16,68483,1410,0,1
"20160",2016,0,6,2,-127,0,11,42127,1020,0,0
"20161",2016,0,6,1,-44,0,12,74761,1150,0,0
"20162",2016,1,6,2,-69,0,16,75411,1440,0,0
"20163",2016,0,6,1,14,0,14,69485,1280,1,0
"20164",2016,0,6,1,166,0,13,85218,1220,1,0
"20165",2016,0,6,1,-161,0,12,75120,1140,1,0
"20166",2016,1,6,4,-93,0,12,91842,1150,0,0
"20167",2016,1,6,1,6,0,11,82175,1060,0,0
"20168",2016,1,6,3,57,0,12,67616,1110,0,0
"20169",2016,1,6,1,-13,0,10,62609,980,0,0
"20170",2016,0,6,2,74,0,15,54529,1310,0,0
"20171",2016,0,6,2,-13,0,11,61238,1050,0,0
"20172",2016,0,6,2,-97,0,10,22044,930,0,1
"20173",2016,0,6,1,139,0,12,52878,1090,1,1
"20174",2016,0,6,3,-183,0,14,63316,1280,0,0
"20175",2016,0,6,3,-174,0,8,43759,810,0,0
"20176",2016,0,6,2,145,0,11,51500,1020,0,0
"20177",2016,1,6,2,-174,0,9,55661,910,0,0
"20178",2016,1,6,3,-93,0,12,78365,1140,0,0
"20179",2016,0,6,3,117,0,9,57528,910,0,0
"20180",2016,0,6,1,-38,0,13,69540,1180,0,0
"20181",2016,1,6,2,-78,0,16,76228,1440,1,0
"20182",2016,0,6,1,-35,0,10,75801,980,0,0
"20183",2016,0,6,1,13,0,11,64007,1080,0,0
"20184",2016,1,6,2,54,0,12,72500,1120,0,0
"20185",2016,1,6,1,-24,0,11,85098,1090,0,0
"20186",2016,1,6,1,-129,0,13,78371,1210,0,0
"20187",2016,0,6,3,2,0,9,54760,890,0,0
"20188",2016,0,6,3,151,0,14,52092,1230,0,0
"20189",2016,1,6,1,-135,0,11,77301,1100,0,1
"20190",2017,0,6,1,119,0,17,86134,1500,1,0
"20191",2017,1,6,1,-119,0,17,69749,1500,1,1
"20192",2017,0,6,2,-183,0,12,34948,1100,0,0
"20193",2017,0,6,1,-177,0,13,80591,1230,0,0
"20194",2017,0,6,4,-113,0,18,49496,1540,0,0
"20195",2017,0,6,1,73,0,13,80180,1220,0,0
"20196",2017,1,6,1,111,0,14,93848,1320,0,0
"20197",2017,0,6,2,78,0,12,61023,1140,0,0
"20198",2017,0,6,1,178,0,12,56149,1130,0,0
"20199",2017,0,6,1,57,0,10,58612,990,0,0
"20200",2017,0,6,1,-133,0,11,48504,1040,0,1
"20201",2017,1,6,1,-101,0,11,86497,1090,1,0
"20202",2017,0,6,3,-9,0,10,37066,930,0,0
"20203",2017,1,6,1,-148,0,15,77095,1340,0,0
"20204",2017,1,6,2,-149,0,12,41664,1110,0,1
"20205",2017,0,6,1,175,0,10,79059,990,0,0
"20206",2017,0,6,1,-165,0,11,78331,1080,0,0
"20207",2017,0,6,1,111,0,10,79855,1030,0,0
"20208",2017,1,6,2,-117,0,14,59999,1280,0,0
"20209",2017,1,6,3,-99,0,14,54516,1250,0,1
"20210",2017,0,6,4,174,0,12,30656,1090,0,1
"20211",2017,0,6,1,32,0,13,74098,1190,1,0
"20212",2017,0,6,1,34,0,16,55439,1380,0,1
"20213",2017,1,6,1,-58,0,15,76954,1330,1,0
"20214",2017,0,6,3,162,0,14,74913,1260,0,0
"20215",2017,0,6,2,-39,0,12,40982,1090,0,0
"20216",2017,0,6,1,29,0,13,77499,1190,0,0
"20217",2017,1,6,2,-172,0,10,67849,990,0,0
"20218",2017,0,6,1,-110,0,13,73586,1230,1,0
"20219",2017,1,6,1,-27,0,19,87268,1600,0,1
"20220",2017,0,6,1,-111,0,13,60779,1190,1,1
"20221",2017,1,6,1,55,0,9,62962,930,0,1
"20222",2017,0,6,1,-131,0,9,39942,880,0,1
"20223",2017,1,6,1,-1,0,16,85555,1420,0,0
"20224",2017,1,6,2,-171,0,15,57365,1300,1,1
"20225",2017,1,6,2,50,0,11,61059,1070,0,0
"20226",2017,1,6,4,23,0,19,86347,1600,0,0
"20227",2017,1,6,1,85,0,11,70984,1090,0,1
"20228",2017,0,6,1,50,0,13,71386,1210,0,0
"20229",2017,0,6,3,105,0,8,39529,800,0,1
"20230",2017,1,6,1,42,0,14,92871,1320,1,0
"20231",2017,1,6,1,90,0,11,64165,1040,0,0
"20232",2017,1,6,2,-123,0,17,41202,1450,1,1
"20233",2017,1,6,1,141,0,14,87274,1300,1,0
"20234",2017,0,6,1,-19,0,10,52487,990,0,0
"20235",2017,0,6,3,-108,0,11,41051,1020,0,1
"20236",2017,0,6,2,-4,0,12,29678,1050,0,1
"20237",2017,0,6,3,-64,0,9,60463,900,0,0
"20238",2017,1,6,1,30,0,13,75899,1220,1,0
"20239",2017,0,6,1,-75,0,17,70469,1460,0,0
"20240",2017,0,6,1,32,0,15,65658,1350,0,0
"20241",2017,0,6,2,108,0,9,33114,890,0,0
"20242",2017,1,6,1,76,0,11,58203,1030,0,1
"20243",2017,0,6,3,-150,0,10,53631,960,0,0
"20244",2017,0,6,1,82,0,13,68511,1220,0,0
"20245",2017,0,6,1,127,0,9,48783,900,0,1
"20246",2017,1,6,2,-124,0,15,39570,1310,0,1
"20247",2017,1,6,1,76,0,15,88934,1370,0,0
"20248",2017,1,6,1,145,0,13,77953,1230,0,0
"20249",2017,0,6,3,-23,0,10,30729,910,1,1
"20250",2017,1,6,1,-35,0,11,94130,1120,0,0
"20251",2017,1,6,3,98,0,12,65599,1140,0,0
"20252",2017,1,6,1,139,0,16,58241,1380,0,1
"20253",2017,1,6,2,-131,0,11,43653,1010,0,1
"20254",2017,0,6,1,8,0,11,65918,1060,0,0
"20255",2017,0,6,2,81,0,10,50554,990,0,0
"20256",2017,1,6,2,76,0,15,61801,1320,0,0
"20257",2017,1,6,2,-71,0,15,63116,1350,0,0
"20258",2017,1,6,4,-167,0,11,57240,1040,0,1
"20259",2017,1,6,1,-85,0,12,71565,1140,0,1
"20260",2017,1,6,3,-64,0,13,61366,1180,0,0
"20261",2017,1,6,2,142,0,12,45774,1080,0,0
"20262",2017,0,6,1,-174,0,10,48600,960,0,1
"20263",2017,1,6,1,-121,0,12,82948,1160,1,0
"20264",2017,0,6,3,108,0,12,56144,1110,0,0
"20265",2017,1,6,5,-91,0,14,74441,1290,0,0
"20266",2017,0,6,1,7,0,12,80466,1170,1,0
"20267",2017,0,6,1,161,0,10,73531,1020,0,0
"20268",2017,1,6,3,-146,0,10,44087,940,0,1
"20269",2017,1,6,2,63,0,9,44839,880,0,0
"20270",2017,0,6,1,-3,0,10,50838,990,0,1
"20271",2017,0,6,1,-164,0,13,94531,1240,1,0
"20272",2017,1,6,2,-79,0,13,30717,1160,1,0
"20273",2017,1,6,1,158,0,17,87204,1510,1,0
"20274",2017,0,6,1,-16,0,12,59385,1120,0,1
"20275",2017,1,6,2,-46,0,14,66646,1270,0,0
"20276",2017,1,6,4,110,0,15,71421,1320,0,0
"20277",2017,1,6,1,-125,0,15,76508,1330,1,0
"20278",2017,1,6,1,108,0,14,94372,1320,1,0
"20279",2017,1,6,1,-113,0,14,74644,1300,0,1
"20280",2017,0,6,2,173,0,9,26762,880,0,1
"20281",2017,0,6,1,35,0,11,82657,1100,0,0
"20282",2017,1,6,1,63,0,14,98333,1340,0,0
"20283",2017,1,6,1,88,0,14,104777,1330,1,0
"20284",2017,1,6,1,-106,0,14,85302,1300,0,0
"20285",2017,0,6,2,-25,0,9,43779,910,0,0
"20286",2017,0,6,1,129,0,13,64840,1180,0,0
"20287",2017,0,6,1,-173,0,10,58058,1000,0,1
"20288",2017,0,6,1,89,0,17,49488,1460,0,1
"20289",2017,0,6,1,46,0,16,48784,1400,1,1
"20290",2017,1,6,2,181,0,14,70949,1260,0,0
"20291",2017,1,6,1,-89,0,16,81611,1450,0,0
"20292",2017,0,6,1,-118,0,10,64420,990,0,1
"20293",2017,1,6,1,145,0,12,77198,1140,0,1
"20294",2017,0,6,1,119,0,13,69306,1180,1,0
"20295",2017,1,6,3,-12,0,15,88637,1390,0,0
"20296",2017,1,6,1,-140,0,12,81254,1160,1,0
"20297",2017,0,6,1,-84,0,11,52217,1020,0,1
"20298",2017,0,6,2,-40,0,11,46113,1010,0,0
"20299",2017,1,6,1,93,0,14,85383,1320,1,0
"20300",2017,1,6,1,14,0,23,104261,1600,0,0
"20301",2017,1,6,1,104,0,15,78403,1360,0,0
"20302",2017,0,6,2,124,0,9,54957,880,0,0
"20303",2017,0,6,1,-9,0,11,68662,1050,0,0
"20304",2017,0,6,1,-76,0,12,64783,1140,0,0
"20305",2017,1,6,2,-76,0,11,47326,1030,0,1
"20306",2017,0,6,1,-59,0,14,75856,1260,1,0
"20307",2017,0,6,1,30,0,11,53941,1020,0,1
"20308",2017,1,6,1,-175,0,12,78763,1160,0,1
"20309",2017,0,6,1,-52,0,12,68922,1130,0,0
"20310",2017,0,6,1,-118,0,11,91177,1120,0,0
"20311",2017,0,6,4,-141,0,13,60797,1170,1,0
"20312",2017,0,6,1,-55,0,11,67377,1040,0,0
"20313",2017,0,6,6,24,0,18,56820,1550,0,0
"20314",2017,1,6,2,-1,0,16,52882,1370,0,0
"20315",2017,0,6,4,-72,0,9,56388,890,0,0
"20316",2017,1,6,2,-113,0,13,63962,1200,0,0
"20317",2017,0,6,2,65,0,10,31776,950,0,1
"20318",2017,1,6,2,-148,0,13,78649,1210,0,0
"20319",2017,0,6,1,83,0,16,63540,1380,0,0
"20320",2017,1,6,4,-81,0,9,46468,880,0,0
"20321",2017,1,6,4,-123,0,16,72650,1420,0,0
"20322",2017,0,6,1,-80,0,11,76904,1060,1,0
"20323",2017,0,6,1,111,0,9,51993,920,0,1
"20324",2017,1,6,1,-97,0,12,64244,1110,0,1
"20325",2017,1,6,1,-94,0,12,76543,1150,0,0
"20326",2017,1,6,1,100,0,14,80223,1270,0,0
"20327",2017,0,6,1,-164,0,14,67253,1290,0,1
"20328",2017,1,6,1,-146,0,13,72327,1190,0,0
"20329",2017,0,6,2,38,0,17,43456,1450,0,0
"20330",2017,1,6,1,71,0,14,76956,1280,0,0
"20331",2017,0,6,1,-5,0,12,65043,1130,0,0
"20332",2017,0,6,1,-36,0,10,62677,970,0,1
"20333",2017,1,6,1,-110,0,14,75587,1260,0,1
"20334",2017,1,6,1,13,0,14,85826,1320,0,0
"20335",2017,0,6,2,-2,0,10,33579,950,0,1
"20336",2017,1,6,1,2,0,13,79821,1230,1,0
"20337",2017,1,6,1,154,0,10,86724,1030,0,0
"20338",2017,0,6,3,-125,0,11,48065,1030,0,1
"20339",2017,1,6,1,-11,0,11,63652,1070,0,1
"20340",2017,0,6,1,-36,0,12,60118,1110,0,0
"20341",2017,1,6,2,-109,0,17,76276,1480,0,0
"20342",2017,0,6,4,57,0,17,65640,1480,0,0
"20343",2017,0,6,1,-69,0,11,69638,1070,0,0
"20344",2017,0,6,2,-162,0,10,29474,920,0,1
"20345",2017,0,6,3,180,0,11,82107,1080,1,0
"20346",2017,0,6,1,-112,0,11,61330,1040,0,0
"20347",2017,1,6,1,-52,0,11,88979,1090,0,0
"20348",2017,1,6,5,-118,0,13,73713,1230,0,0
"20349",2017,0,6,1,62,0,9,61018,890,0,0
"20350",2017,0,6,1,131,0,10,64805,990,1,0
"20351",2017,0,6,1,-100,0,16,89455,1450,0,0
"20352",2017,0,6,1,-29,0,14,77487,1300,0,0
"20353",2017,1,6,2,-129,0,9,63560,940,0,0
"20354",2017,0,6,2,-62,0,9,36492,880,0,0
"20355",2017,1,6,2,9,0,11,71805,1090,0,0
"20356",2017,1,6,1,-171,0,12,69588,1120,0,1
"20357",2017,0,6,2,-151,0,11,54633,1050,0,0
"20358",2017,1,6,1,-1,0,10,72492,1000,0,1
"20359",2017,0,6,1,-179,0,9,49979,890,0,1
"20360",2017,0,6,1,-41,0,11,67046,1040,0,0
"20361",2017,1,6,2,55,0,10,43046,940,0,1
"20362",2017,0,6,2,-47,0,9,28606,880,0,1
"20363",2017,1,6,1,-128,0,14,78422,1260,0,0
"20364",2017,0,6,1,-155,0,9,66671,930,0,0
"20365",2017,0,6,1,3,0,12,66902,1110,0,0
"20366",2017,0,6,3,-89,0,10,41418,950,1,1
"20367",2017,1,6,1,175,0,16,105761,1460,1,0
"20368",2017,1,6,1,-116,0,11,75716,1070,0,1
"20369",2017,0,6,2,-128,0,10,17882,930,0,1
"20370",2017,1,6,1,51,0,12,94661,1160,0,0
"20371",2017,0,6,1,-3,0,11,48089,1010,0,1
"20372",2017,0,6,1,-35,0,17,74167,1510,0,0
"20373",2017,1,6,1,-3,0,12,84270,1170,0,0
"20374",2017,0,6,1,145,0,10,64227,1000,0,0
"20375",2017,0,6,1,-129,0,14,103665,1320,0,0
"20376",2017,1,6,1,5,0,13,91438,1230,0,0
"20377",2017,1,6,1,80,0,10,84657,1020,1,0
"20378",2017,1,6,3,110,0,9,59258,930,0,1
"20379",2017,1,6,2,101,0,14,40108,1230,0,0
"20380",2017,0,6,1,-133,0,15,66413,1360,0,0
"20381",2017,1,6,1,144,0,15,84454,1380,0,0
"20382",2017,0,6,2,-180,0,8,31111,790,0,0
"20383",2017,0,6,3,-10,0,14,39926,1210,1,0
"20384",2017,1,6,1,-179,0,10,78420,1000,1,1
"20385",2017,0,6,1,-141,0,14,77573,1260,0,0
"20386",2017,0,6,2,-125,0,12,37717,1100,0,0
"20387",2017,0,6,1,-171,0,11,65110,1050,0,0
"20388",2017,0,6,2,-96,0,12,44401,1070,0,0
"20389",2017,1,6,1,-137,0,17,83717,1500,1,0
"20390",2017,1,6,1,-53,0,14,91069,1280,0,0
"20391",2017,1,6,1,-73,0,13,78130,1210,0,0
"20392",2017,0,6,1,162,0,11,78652,1090,0,0
"20393",2017,1,6,1,130,0,11,71764,1080,0,0
"20394",2017,0,6,4,-152,0,10,40163,930,0,1
"20395",2017,0,6,1,174,0,9,50968,890,0,0
"20396",2017,1,6,2,47,0,9,48284,890,0,1
"20397",2017,0,6,2,-126,0,12,24983,1050,0,1
"20398",2017,0,6,1,-10,0,12,66229,1120,0,0
"20399",2017,0,6,2,117,0,7,11871,710,0,0
"20400",2017,0,6,4,-46,0,12,34655,1060,1,1
"20401",2017,0,6,1,-149,0,9,52103,890,0,1
"20402",2017,1,6,2,80,0,8,38925,820,0,1
"20403",2017,1,6,2,-99,0,10,67510,1010,0,0
"20404",2017,1,6,2,128,0,15,51944,1290,0,1
"20405",2017,0,6,1,-13,0,12,66526,1150,0,0
"20406",2017,0,6,1,28,0,11,62438,1040,0,0
"20407",2017,0,6,1,-120,0,14,71455,1270,0,0
"20408",2017,1,6,1,68,0,15,96556,1390,1,0
"20409",2017,0,6,2,125,0,13,49543,1160,0,0
"20410",2017,1,6,1,17,0,12,77074,1140,0,1
"20411",2017,1,6,1,-38,0,12,73959,1140,0,0
"20412",2017,0,6,1,-97,0,11,83144,1060,1,0
"20413",2017,0,6,3,50,0,11,47284,1050,0,0
"20414",2017,0,6,1,48,0,10,41084,940,0,1
"20415",2017,0,6,2,-93,0,17,22067,1420,0,1
"20416",2017,1,6,2,133,0,13,59978,1210,0,0
"20417",2017,1,6,1,-95,0,10,64419,970,0,0
"20418",2017,0,6,1,159,0,12,53870,1090,0,1
"20419",2017,0,6,1,-176,0,14,69104,1250,1,0
"20420",2017,1,6,2,98,0,12,64333,1130,0,0
"20421",2017,1,6,1,-146,0,15,80811,1380,1,0
"20422",2017,0,6,1,-78,0,19,63303,1600,0,0
"20423",2017,0,6,1,20,0,13,73103,1210,0,0
"20424",2017,0,6,1,-54,0,14,75579,1290,0,0
"20425",2017,1,6,1,157,0,10,68851,1010,0,1
"20426",2017,0,6,2,107,0,8,41222,800,0,0
"20427",2017,1,6,2,-139,0,9,35830,890,0,1
"20428",2017,1,6,1,61,0,14,95769,1320,0,0
"20429",2017,0,6,1,143,0,15,59284,1340,0,1
"20430",2017,1,6,1,85,0,10,67047,970,0,1
"20431",2017,0,6,3,13,0,11,37016,1020,0,0
"20432",2017,1,6,2,150,0,15,48003,1290,0,1
"20433",2017,1,6,1,-113,0,12,65684,1130,0,1
"20434",2017,0,6,1,-104,0,13,78724,1210,1,0
"20435",2017,0,6,1,-14,0,11,75128,1090,0,0
"20436",2017,1,6,2,-105,0,9,54400,920,0,1
"20437",2017,1,6,1,69,0,12,83005,1140,0,1
"20438",2017,1,6,1,173,0,11,77935,1100,0,0
"20439",2017,0,6,1,-125,0,11,89067,1080,0,0
"20440",2017,1,6,1,-37,0,11,83703,1110,0,0
"20441",2017,1,6,1,-176,0,14,88188,1300,0,0
"20442",2017,1,6,1,123,0,11,77836,1070,0,1
"20443",2017,0,6,1,-44,0,11,62823,1060,0,0
"20444",2017,0,6,1,-74,0,14,55308,1230,1,0
"20445",2017,0,6,1,-118,0,15,75735,1330,0,0
"20446",2017,0,6,1,-139,0,9,50402,890,0,1
"20447",2017,0,6,4,-112,0,13,37646,1130,0,1
"20448",2017,1,6,1,58,0,10,76638,990,0,0
"20449",2017,0,6,1,138,0,10,76299,1020,0,0
"20450",2017,0,6,3,39,0,11,61715,1030,1,0
"20451",2017,1,6,2,-113,0,10,63036,970,0,0
"20452",2017,1,6,1,27,0,13,65286,1180,0,1
"20453",2017,1,6,2,-148,0,12,61284,1100,0,0
"20454",2017,0,6,2,-120,0,14,55587,1240,0,0
"20455",2017,1,6,2,-18,0,8,34629,780,0,0
"20456",2017,0,6,1,-178,0,14,68745,1280,0,0
"20457",2017,0,6,4,130,0,8,41891,790,0,1
"20458",2017,1,6,3,32,0,11,66850,1080,0,0
"20459",2017,1,6,2,-67,0,12,67467,1110,0,0
"20460",2017,0,6,1,-51,0,12,60553,1120,0,0
"20461",2017,0,6,2,108,0,9,32742,860,0,1
"20462",2017,1,6,1,-77,0,11,97786,1100,0,0
"20463",2017,0,6,3,-135,0,17,60844,1460,0,0
"20464",2017,0,6,4,138,0,9,45707,880,1,1
"20465",2017,0,6,2,52,0,10,28034,920,0,1
"20466",2017,1,6,3,90,0,9,60000,900,0,0
"20467",2017,1,6,1,100,0,12,66190,1130,0,1
"20468",2017,0,6,3,-173,0,13,60548,1170,1,0
"20469",2017,1,6,1,-20,0,11,86766,1110,0,0
"20470",2017,0,6,1,92,0,11,58434,1070,0,0
"20471",2017,1,6,1,-89,0,14,90460,1320,0,0
"20472",2017,0,6,2,-160,0,10,67444,1000,0,0
"20473",2017,0,6,1,83,0,18,87440,1580,0,0
"20474",2017,0,6,2,-33,0,14,41651,1250,0,0
"20475",2017,1,6,2,-109,0,11,65556,1070,0,0
"20476",2017,0,6,1,89,0,15,88766,1360,0,0
"20477",2017,1,6,1,148,0,14,79727,1280,0,1
"20478",2017,1,6,4,10,0,16,74874,1440,0,0
"20479",2017,0,6,1,-164,0,11,57942,1050,0,1
"20480",2017,0,6,2,-18,0,12,57253,1110,0,0
"20481",2017,0,6,1,13,0,10,69087,970,0,0
"20482",2017,0,6,1,-56,0,17,68581,1480,1,1
"20483",2017,1,6,1,-67,0,13,76592,1220,1,0
"20484",2017,0,6,1,170,0,11,55218,1030,0,1
"20485",2017,1,6,4,126,0,17,80492,1520,0,0
"20486",2017,1,6,2,51,0,12,44892,1110,0,1
"20487",2017,0,6,1,-99,0,12,67751,1140,0,0
"20488",2017,1,6,1,-147,0,11,81342,1080,0,0
"20489",2017,1,6,1,-132,0,15,89018,1370,1,0
"20490",2017,0,6,2,71,0,9,32549,890,0,0
"20491",2017,0,6,1,-111,0,9,51804,900,0,1
"20492",2017,1,6,1,92,0,11,67377,1040,0,0
"20493",2017,1,6,3,-100,0,15,93082,1380,0,0
"20494",2017,0,6,1,180,0,12,59621,1120,0,0
"20495",2017,0,6,4,174,0,10,69543,980,0,0
"20496",2017,0,6,2,-125,0,8,32819,780,0,0
"20497",2017,1,6,1,32,0,11,66545,1050,0,0
"20498",2017,0,6,4,174,0,13,53287,1190,0,0
"20499",2017,1,6,3,-57,0,12,71330,1150,0,0
"20500",2017,0,6,1,111,0,9,54504,880,0,1
"20501",2017,0,6,3,-169,0,15,74461,1330,1,0
"20502",2017,0,6,2,-78,0,14,49357,1260,0,0
"20503",2017,1,6,2,173,0,12,60476,1110,0,0
"20504",2017,1,6,1,-145,0,15,79021,1380,1,0
"20505",2017,0,6,3,127,0,12,63376,1100,0,0
"20506",2017,1,6,1,-38,0,15,67488,1350,1,1
"20507",2017,0,6,1,-90,0,11,75699,1090,0,0
"20508",2017,0,6,2,26,0,9,29447,860,0,1
"20509",2017,1,6,2,-162,0,10,46974,960,0,0
"20510",2017,1,6,1,-169,0,11,89861,1080,0,0
"20511",2017,1,6,2,103,0,10,41483,930,0,1
"20512",2017,1,6,1,181,0,16,89635,1420,0,0
"20513",2017,0,6,1,-47,0,12,78174,1140,0,0
"20514",2017,1,6,2,-151,0,10,52145,950,0,1
"20515",2017,1,6,1,160,0,11,87474,1090,0,0
"20516",2017,1,6,1,-124,0,10,70941,1010,0,1
"20517",2017,1,6,1,134,0,14,65337,1260,0,1
"20518",2017,0,6,1,-55,0,10,56277,970,0,1
"20519",2017,0,6,1,-108,0,14,75449,1260,0,0
"20520",2017,1,6,1,59,0,14,73793,1260,0,1
"20521",2017,0,6,3,-180,0,14,63227,1270,1,0
"20522",2017,1,6,2,61,0,14,67298,1250,0,0
"20523",2018,1,6,1,-26,0,16,98540,1430,0,0
"20524",2018,1,6,1,-49,0,11,84441,1100,1,0
"20525",2018,1,6,1,-29,0,17,93778,1510,1,0
"20526",2018,1,6,4,160,0,14,78544,1290,0,0
"20527",2018,1,6,1,-163,0,15,93201,1400,0,0
"20528",2018,0,6,5,50,0,13,53971,1200,0,0
"20529",2018,0,6,1,-2,0,10,61189,960,0,1
"20530",2018,0,6,5,2,0,13,53644,1170,0,0
"20531",2018,0,6,1,-105,0,11,81268,1080,0,0
"20532",2018,0,6,3,135,0,13,62590,1190,0,0
"20533",2018,1,6,1,169,0,12,98203,1190,1,0
"20534",2018,0,6,4,-158,0,12,44235,1090,0,1
"20535",2018,1,6,1,40,0,12,94962,1170,1,0
"20536",2018,0,6,1,-110,0,14,62561,1250,0,1
"20537",2018,0,6,1,-58,0,12,62487,1120,0,0
"20538",2018,0,6,4,-16,0,9,41530,880,0,1
"20539",2018,1,6,2,151,0,9,43869,870,0,1
"20540",2018,0,6,2,-62,0,16,27385,1320,1,0
"20541",2018,0,6,3,23,0,15,47441,1320,0,0
"20542",2018,0,6,2,162,0,13,53795,1190,0,0
"20543",2018,1,6,1,181,0,11,69706,1080,0,1
"20544",2018,1,6,1,-117,0,11,84491,1080,0,0
"20545",2018,1,6,1,23,0,18,86587,1580,1,0
"20546",2018,1,6,1,69,0,10,56861,980,0,1
"20547",2018,0,6,1,43,0,11,64882,1070,0,0
"20548",2018,0,6,3,36,0,9,33612,850,0,1
"20549",2018,0,6,2,68,0,14,63516,1260,0,0
"20550",2018,1,6,1,136,0,16,85026,1440,0,0
"20551",2018,0,6,3,-155,0,14,49579,1220,1,1
"20552",2018,0,6,1,22,0,17,53595,1460,0,1
"20553",2018,0,6,1,-135,0,14,81715,1280,1,0
"20554",2018,1,6,1,113,0,14,99670,1320,1,0
"20555",2018,0,6,1,67,0,11,59354,1060,0,0
"20556",2018,1,6,1,64,0,11,104670,1100,0,0
"20557",2018,0,6,2,145,0,10,58367,990,0,0
"20558",2018,0,6,1,-109,0,11,60484,1060,0,0
"20559",2018,0,6,1,104,0,13,82836,1230,0,0
"20560",2018,1,6,1,-157,0,14,68461,1290,0,1
"20561",2018,1,6,2,-72,0,15,56609,1330,0,0
"20562",2018,0,6,2,74,0,10,40425,950,1,0
"20563",2018,0,6,1,-71,0,11,50385,1050,0,1
"20564",2018,0,6,1,115,0,9,51283,920,0,1
"20565",2018,1,6,1,-139,0,15,105695,1420,0,0
"20566",2018,1,6,1,132,0,12,69373,1140,0,1
"20567",2018,1,6,2,177,0,9,44577,910,0,1
"20568",2018,0,6,3,-180,0,13,37457,1160,0,1
"20569",2018,1,6,2,-180,0,19,43374,1590,0,1
"20570",2018,1,6,1,88,0,16,97981,1460,0,0
"20571",2018,0,6,1,-5,0,12,73236,1130,0,0
"20572",2018,0,6,1,-38,0,12,74583,1120,0,0
"20573",2018,1,6,2,31,0,11,80893,1080,0,0
"20574",2018,0,6,2,61,0,13,48858,1190,0,0
"20575",2018,1,6,1,-124,0,13,80736,1220,0,0
"20576",2018,1,6,2,64,0,16,71107,1430,0,0
"20577",2018,0,6,1,27,0,12,52838,1100,0,0
"20578",2018,0,6,1,-153,0,11,76025,1050,0,0
"20579",2018,1,6,1,-125,0,14,81185,1300,0,0
"20580",2018,0,6,2,-103,0,13,30369,1140,1,1
"20581",2018,1,6,1,71,0,12,69628,1110,0,1
"20582",2018,1,6,1,-65,0,14,70017,1280,0,1
"20583",2018,1,6,1,99,0,12,68414,1110,0,1
"20584",2018,1,6,1,-39,0,14,69341,1270,0,1
"20585",2018,1,6,1,105,0,15,80685,1360,1,0
"20586",2018,1,6,2,137,0,14,72302,1290,1,0
"20587",2018,1,6,1,137,0,11,96887,1110,0,0
"20588",2018,1,6,2,0,0,11,50460,1050,0,0
"20589",2018,1,6,2,-166,0,17,45645,1430,1,1
"20590",2018,0,6,1,176,0,11,82417,1100,0,0
"20591",2018,0,6,3,-57,0,9,50307,900,0,0
"20592",2018,1,6,5,130,0,16,74865,1400,0,0
"20593",2018,0,6,1,-55,0,14,68255,1250,0,0
"20594",2018,1,6,1,-141,0,16,82070,1450,1,0
"20595",2018,1,6,1,-9,0,10,62550,970,0,1
"20596",2018,0,6,2,18,0,10,30451,950,0,1
"20597",2018,0,6,1,-39,0,15,81272,1340,0,0
"20598",2018,0,6,1,168,0,13,60409,1200,0,0
"20599",2018,0,6,1,172,0,11,45409,1040,0,1
"20600",2018,1,6,1,-79,0,12,87344,1140,0,0
"20601",2018,1,6,1,-141,0,18,72616,1540,0,0
"20602",2018,1,6,3,56,0,11,62088,1060,0,0
"20603",2018,1,6,1,109,0,13,76871,1200,1,1
"20604",2018,1,6,2,-106,0,11,64620,1080,0,0
"20605",2018,1,6,1,-124,0,13,95287,1240,0,0
"20606",2018,0,6,3,-159,0,11,70077,1080,1,0
"20607",2018,0,6,4,12,0,12,69099,1130,0,0
"20608",2018,0,6,1,164,0,15,60295,1310,0,1
"20609",2018,1,6,3,162,0,10,77865,1010,0,0
"20610",2018,1,6,3,-53,0,14,64884,1240,1,1
"20611",2018,1,6,1,-16,0,12,84616,1170,0,0
"20612",2018,1,6,1,-82,0,13,94602,1250,0,0
"20613",2018,0,6,1,-18,0,12,64885,1110,0,0
"20614",2018,0,6,3,-34,0,11,45649,1010,0,0
"20615",2018,1,6,2,66,0,13,72668,1230,0,0
"20616",2018,0,6,2,-83,0,9,51431,890,1,0
"20617",2018,0,6,1,-179,0,9,44734,910,0,1
"20618",2018,1,6,1,-137,0,12,73458,1160,0,0
"20619",2018,0,6,5,127,0,13,56984,1190,0,0
"20620",2018,0,6,1,24,0,11,73132,1070,1,0
"20621",2018,1,6,2,-9,0,15,71194,1360,0,0
"20622",2018,0,6,1,-107,0,11,70456,1050,0,0
"20623",2018,1,6,4,-139,0,11,75310,1080,0,0
"20624",2018,1,6,1,-94,0,12,78110,1170,0,0
